URI,Citation URI,Item Label,Project Label,Project URI,Context (1),Context (2),Context (3),Context (4),Context (5),Context URI,Latitude (WGS-84),Longitude (WGS-84),Early BCE/CE,Late BCE/CE,Item Category,Published Date,Updated Date,Has Biological Taxonomy,Has taxonomic identifier,Has anatomical identification,Has fusion character,Has physiological sex determination,Archaeological Horizon,Articulation,Completeness Of Element,Completeness Of Portion,Fusion Distal,Fusion Proximal,Osteo Id,Pathology,Proximaldistal,Sex,Symmetry,Taxonomic Id,Principal Author / Analyst,Fragmentation,Number Of Elements,Number Of Fragments
http://opencontext.org/subjects/1579D392-FF4D-44E8-8C28-2A16206450DB,https://n2t.net/ark:/28722/k2h12vb9j,Bone L5c30-2,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,XI,Square L5c,,http://opencontext.org/subjects/5BE7F53C-761D-41FF-C470-5BF0B120F311,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:05:52Z,"Dama dama (Linnaeus, 1758)",Dama dama,tooth of lower jaw,,,30,Separate,Not applicable,Not applicable,Not applicable,Not applicable,Loose mandibular tooth,No pathology,Not applicable,Nonidentified,Left,Dama dama,Levent Atici,Not applicable,1,1
http://opencontext.org/subjects/7B99B997-09B2-4803-F81D-E2BCE8DE56C2,https://n2t.net/ark:/28722/k2wd3q629,Bone K5c9-1,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,II,Square K5c,,http://opencontext.org/subjects/13075B68-6BFC-455E-9AAD-CC2DEDF86473,37.08335,30.579436,-11900,-11700,Animal Bone,2013-02-25T00:00:00Z,2020-03-28T06:02:20Z,"Dama dama (Linnaeus, 1758)",Dama dama,tooth of lower jaw,,,9,Separate,Not applicable,Not applicable,Not applicable,Not applicable,Loose mandibular tooth,No pathology,Not applicable,Nonidentified,Left,Dama dama,Levent Atici,Not applicable,1,1
http://opencontext.org/subjects/D2868EF3-B436-4AAE-1E95-C56ED1BC3D80,https://n2t.net/ark:/28722/k2cz36j8b,Bone K8c21-52,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,IV,Square K8c,,http://opencontext.org/subjects/8A9E4F14-72FA-4744-6AA3-C12D6755756A,37.08335,30.579436,-12500,-12100,Animal Bone,2013-02-25T00:00:00Z,2020-03-28T06:04:16Z,Sheep/goat,Sheep or goat,mandible,,,21,Separate,Not applicable,Not applicable,Not applicable,Not applicable,Mandible with teeth,No pathology,Not applicable,Nonidentified,Right,Ovis/Capra,Levent Atici,Not applicable,0,1
http://opencontext.org/subjects/83DD1BAD-8CBD-4B50-564D-8823A7BA460B,https://n2t.net/ark:/28722/k2pz51s03,Bone J5d15-118,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,IV,Square J5d,,http://opencontext.org/subjects/A2DE2FBE-F9C1-48DA-9AE5-E84A82E2280F,37.08335,30.579436,-12500,-12100,Animal Bone,2013-02-25T00:00:00Z,2020-03-28T05:58:46Z,Sheep/goat,Sheep or goat,tooth of lower jaw,,,15,Separate,Not applicable,Not applicable,Not applicable,Not applicable,Loose mandibular tooth,No pathology,Not applicable,Nonidentified,Left,Ovis/Capra,Levent Atici,Not applicable,1,1
http://opencontext.org/subjects/504C1670-9C5B-486B-0B0D-ECFDB2603A27,https://n2t.net/ark:/28722/k2bp02g6m,Bone K5c30-41,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,XI,Square K5c,,http://opencontext.org/subjects/96DD9BA8-4E6D-47D8-5235-8E8876C3D089,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:03:32Z,Sheep/goat,Sheep or goat,tooth of lower jaw,,,30,Separate,Not applicable,Not applicable,Not applicable,Not applicable,Loose mandibular tooth,No pathology,Not applicable,Nonidentified,Right,Ovis/Capra,Levent Atici,Not applicable,1,1
http://opencontext.org/subjects/EAB82965-4FAC-4A61-7D21-1CDFBF7D721E,https://n2t.net/ark:/28722/k2sx68q3h,Bone J5d20-17,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VI,Square J5d,,http://opencontext.org/subjects/22CE88AD-4417-4AA7-1930-94E3A93DBB8D,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-25T00:00:00Z,2020-03-28T05:58:58Z,Sheep/goat,Sheep or goat,tooth of lower jaw,,,20,Separate,Not applicable,Not applicable,Not applicable,Not applicable,Loose mandibular tooth,No pathology,Not applicable,Nonidentified,Left,Ovis/Capra,Levent Atici,Not applicable,1,1
http://opencontext.org/subjects/E774BC14-28DB-4382-5879-ACFD039B6AB0,https://n2t.net/ark:/28722/k2c824k76,Bone J5c14-22,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,IV,Square J5c,,http://opencontext.org/subjects/3E32E44C-5462-4829-CA07-6AB4499B0FFC,37.08335,30.579436,-12500,-12100,Animal Bone,2013-02-25T00:00:00Z,2020-03-28T05:57:40Z,Sheep/goat,Sheep or goat,tooth of lower jaw,,,14,Separate,Not applicable,Not applicable,Not applicable,Not applicable,Loose mandibular tooth,No pathology,Not applicable,Nonidentified,Right,Ovis/Capra,Levent Atici,Not applicable,1,1
http://opencontext.org/subjects/82FFC568-14AB-4A5C-3CC9-67161EE49B14,https://n2t.net/ark:/28722/k2hd7t704,Bone K5c21-20,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VI,Square K5c,,http://opencontext.org/subjects/377EAFA5-E622-43FF-849F-C3F8FD8A1C2F,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-25T00:00:00Z,2020-03-28T06:03:05Z,Sheep/goat,Sheep or goat,tooth of lower jaw,,,21,Separate,Not applicable,Not applicable,Not applicable,Not applicable,Loose mandibular tooth,No pathology,Not applicable,Nonidentified,Right,Ovis/Capra,Levent Atici,Not applicable,1,1
http://opencontext.org/subjects/8944A017-B36D-41B1-76E4-1892AE8ABD19,https://n2t.net/ark:/28722/k2p26q74j,Bone K5d19-14,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VI,Square K5d,,http://opencontext.org/subjects/9AB5AE08-7EF3-429E-EA1C-78CDE08FBB79,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:03:48Z,Sheep/goat,Sheep or goat,mandible,,,19,Separate,Not applicable,Not applicable,Not applicable,Not applicable,Mandible with teeth,No pathology,Not applicable,Nonidentified,Right,Ovis/Capra,Levent Atici,Not applicable,0,1
http://opencontext.org/subjects/E3909FE2-636D-4FA2-5C10-AC934E72A1F0,https://n2t.net/ark:/28722/k2q819672,Bone K5c18-3,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VI,Square K5c,,http://opencontext.org/subjects/377EAFA5-E622-43FF-849F-C3F8FD8A1C2F,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-25T00:00:00Z,2020-03-28T06:02:57Z,Sheep/goat,Sheep or goat,tooth of lower jaw,,,18,Separate,Not applicable,Not applicable,Not applicable,Not applicable,Loose mandibular tooth,No pathology,Not applicable,Nonidentified,Right,Ovis/Capra,Levent Atici,Not applicable,1,1
http://opencontext.org/subjects/06839CCA-3E2E-4E8E-1668-D72ED8CCC8ED,https://n2t.net/ark:/28722/k2t43j68r,Bone J10b21-20,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VII,Square J10b,,http://opencontext.org/subjects/AE9A93ED-EF82-4F10-A546-2C659220B915,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:01:20Z,Sheep/goat,Sheep or goat,tooth of lower jaw,,,21,Separate,Not applicable,Not applicable,Not applicable,Not applicable,Loose mandibular tooth,No pathology,Not applicable,Nonidentified,Right,Ovis/Capra,Levent Atici,Not applicable,1,1
http://opencontext.org/subjects/97BE6CD9-E685-40BE-CBDA-0B031CAD5CFE,https://n2t.net/ark:/28722/k25h7h748,Bone I7d22-60,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VI,Square I7d,,http://opencontext.org/subjects/5CDBFAFC-B739-4273-70FA-ED64650135ED,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-25T00:00:00Z,2020-03-28T05:55:31Z,Sheep/goat,Sheep or goat,tooth of lower jaw,,,22,Separate,Not applicable,Not applicable,Not applicable,Not applicable,Loose mandibular tooth,No pathology,Not applicable,Nonidentified,Left,Ovis/Capra,Levent Atici,Not applicable,1,1
http://opencontext.org/subjects/25585DDB-A4FC-435C-474A-5BD396AD1AC7,https://n2t.net/ark:/28722/k2cr5nh8z,Bone I6B8-14,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,II,Square I6B,,http://opencontext.org/subjects/50295E87-8B05-4391-CC39-7238C7CB543F,37.08335,30.579436,-11900,-11700,Animal Bone,2013-02-25T00:00:00Z,2020-03-28T05:54:56Z,Sheep/goat,Sheep or goat,tooth of lower jaw,,,8,Separate,Not applicable,Not applicable,Not applicable,Not applicable,Loose mandibular tooth,No pathology,Not applicable,Nonidentified,Left,Ovis/Capra,Levent Atici,Not applicable,1,1
http://opencontext.org/subjects/087876C4-3101-4844-5638-CF1CFC9DE135,https://n2t.net/ark:/28722/k2dr2pd3s,Bone J10c21-1,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VII,Square J10c,,http://opencontext.org/subjects/3AD59C99-B4B7-4722-7572-1C4FB6DE6236,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:02:04Z,Sheep/goat,Sheep or goat,mandible,,,21,Separate,Not applicable,Not applicable,Not applicable,Not applicable,Mandible with teeth,No pathology,Not applicable,Nonidentified,Right,Ovis/Capra,Levent Atici,Not applicable,1,1
http://opencontext.org/subjects/2A4BC505-63E7-42AF-DBB1-B45E9F903AD0,https://n2t.net/ark:/28722/k2ng4gw7p,Bone J5d23-6,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VII,Square J5d,,http://opencontext.org/subjects/869E4CBE-4ACC-4D6E-0CEB-DFEB46C58B20,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T05:59:09Z,Sheep/goat,Sheep or goat,mandible,,,23,Separate,Not applicable,Not applicable,Not applicable,Not applicable,Mandible with teeth,No pathology,Not applicable,Nonidentified,Left,Ovis/Capra,Levent Atici,Not applicable,1,1
http://opencontext.org/subjects/481CFD2F-E969-463B-CDB8-A51253535F2A,https://n2t.net/ark:/28722/k28g8kx60,Bone J9b20-3,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VI,Square J9b,,http://opencontext.org/subjects/143180F9-3FAA-4C63-509C-F41AEC2A49F7,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-25T00:00:00Z,2020-03-28T06:00:11Z,Sheep/goat,Sheep or goat,mandible,,,20,Separate,Not applicable,Not applicable,Not applicable,Not applicable,Mandible with teeth,No pathology,Not applicable,Nonidentified,Right,Ovis/Capra,Levent Atici,Not applicable,1,1
http://opencontext.org/subjects/55CECF2C-5B90-475E-EE6B-F89DBB731B53,https://n2t.net/ark:/28722/k2901zk4x,Bone N8a1213-27,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VII,VIII,Square N8a,http://opencontext.org/subjects/4C2D46A1-AEA4-4309-E63B-0160A0D7EE1F,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:08:37Z,"Dama dama (Linnaeus, 1758)",Dama dama,humerus,Distal epiphysis fused,,1213,Separate,< 1/4 of estimated size,Complete but broken,Fused,Not applicable,Humerus,No pathology,Distal,Nonidentified,Right,Dama dama,Levent Atici,End only,1,1
http://opencontext.org/subjects/A167638E-D955-41E1-97C8-7D3209D6D773,https://n2t.net/ark:/28722/k2t14tt9z,Bone I6B5-33,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,II,Square I6B,,http://opencontext.org/subjects/50295E87-8B05-4391-CC39-7238C7CB543F,37.08335,30.579436,-11900,-11700,Animal Bone,2013-02-25T00:00:00Z,2020-03-28T05:54:50Z,Sheep/goat,Sheep or goat,mandible,,,5,Separate,Not applicable,Not applicable,Not applicable,Not applicable,Mandible with teeth,No pathology,Not applicable,Nonidentified,Right,Ovis/Capra,Levent Atici,Not applicable,0,1
http://opencontext.org/subjects/8F8AC3FD-41A7-429E-01FF-02219D3C6D84,https://n2t.net/ark:/28722/k2rv0d476,Bone K5c23-1,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VI,Square K5c,,http://opencontext.org/subjects/377EAFA5-E622-43FF-849F-C3F8FD8A1C2F,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:03:15Z,Sheep/goat,Sheep or goat,mandible,,,23,Separate,Not applicable,Not applicable,Not applicable,Not applicable,Mandible with teeth,No pathology,Not applicable,Nonidentified,Right,Ovis/Capra,Levent Atici,Not applicable,0,1
http://opencontext.org/subjects/7125150D-FC87-4BBE-7396-213B49725569,https://n2t.net/ark:/28722/k20z7118n,Bone J8c22-10,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VII,Square J8c,,http://opencontext.org/subjects/C375C56E-B1E7-4575-B5A4-239B57FAD6A8,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T05:59:48Z,Sheep/goat,Sheep or goat,mandible,,,22,Separate,Not applicable,Not applicable,Not applicable,Not applicable,Mandible with teeth,No pathology,Not applicable,Nonidentified,Right,Ovis/Capra,Levent Atici,Not applicable,0,1
http://opencontext.org/subjects/EBC9612F-F699-465C-DCC2-D5914A8A0D63,https://n2t.net/ark:/28722/k2pv6bc18,Bone K5c23-5,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VII,Square K5c,,http://opencontext.org/subjects/BD15C1DE-CFA7-4903-3069-158AE3719F28,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:03:15Z,Sheep/goat,Sheep or goat,mandible,,,23,Separate,Not applicable,Not applicable,Not applicable,Not applicable,Mandible with teeth,No pathology,Not applicable,Nonidentified,Right,Ovis/Capra,Levent Atici,Not applicable,0,1
http://opencontext.org/subjects/9CB95D09-AABE-4D0C-2677-E63D56F7ECA6,https://n2t.net/ark:/28722/k2445nr6r,Bone N7c19-18,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VII,VIII,Square N7c,http://opencontext.org/subjects/CAC37EEB-2713-4002-4849-80B0EF3C6BFE,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:08:20Z,"Vulpes vulpes (Linnaeus, 1758)",Vulpes vulpes,humerus,Distal epiphysis fused,,19,Separate,"> 1/4, but < 1/2",Complete,Fused,Not applicable,Humerus,No pathology,Distal,Nonidentified,Right,Vulpes vulpes,Levent Atici,End only,1,1
http://opencontext.org/subjects/E2077749-6E22-45A2-31A2-B73D22C61B3E,https://n2t.net/ark:/28722/k2p26q732,Bone N7c16-70,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VI,Square N7c,,http://opencontext.org/subjects/AA17921E-F130-4C88-7C38-1EE289CE54D9,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:07:49Z,"Dama dama (Linnaeus, 1758)",Dama dama,scapula,Distal epiphysis fused,,16,Separate,< 1/4 of estimated size,Complete,Fused,Not applicable,Scapula,No pathology,Distal,Nonidentified,Right,Dama dama,Levent Atici,End only,1,1
http://opencontext.org/subjects/115921EE-D987-49BC-5004-A3B1A2061585,https://n2t.net/ark:/28722/k21v5bk06,Bone L5d8-2,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,II,Square L5d,,http://opencontext.org/subjects/DF514407-05CE-4B9A-F6C4-0F79B6442150,37.08335,30.579436,-11900,-11700,Animal Bone,2013-02-25T00:00:00Z,2020-03-28T06:05:56Z,"Dama dama (Linnaeus, 1758)",Dama dama,radius bone,Distal epiphysis fused,,8,Separate,"> 1/4, but < 1/2",Complete,Fused,Not applicable,Radius,No pathology,Distal,Nonidentified,Right,Dama dama,Levent Atici,End only,1,1
http://opencontext.org/subjects/68E7E0E1-99B5-4808-A9F9-4F0235842FAD,https://n2t.net/ark:/28722/k2862bg48,Bone J8c21-1,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VII,Square J8c,,http://opencontext.org/subjects/C375C56E-B1E7-4575-B5A4-239B57FAD6A8,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T05:59:25Z,"Dama dama (Linnaeus, 1758)",Dama dama,humerus,Distal epiphysis fused,,21,Separate,< 1/4 of estimated size,Complete,Fused,Not applicable,Humerus,No pathology,Distal,Nonidentified,Left,Dama dama,Levent Atici,End only,1,1
http://opencontext.org/subjects/67ABB3BB-22C2-4BDD-3F04-E5C8EA532E02,https://n2t.net/ark:/28722/k2m32sp9t,Bone L6b29-3,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,XI,Square L6b,,http://opencontext.org/subjects/0B184DEF-4E18-407B-9D26-ADCD5A37B6B1,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:07:00Z,"Dama dama (Linnaeus, 1758)",Dama dama,humerus,Distal epiphysis fused,,29,Separate,< 1/4 of estimated size,Complete,Fused,Not applicable,Humerus,No pathology,Distal,Nonidentified,Left,Dama dama,Levent Atici,End only,1,1
http://opencontext.org/subjects/7512344D-8A34-405B-6596-A3B33C75BD33,https://n2t.net/ark:/28722/k2hd7nx4z,Bone J8c21-19,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VII,Square J8c,,http://opencontext.org/subjects/C375C56E-B1E7-4575-B5A4-239B57FAD6A8,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T05:59:28Z,"Dama dama (Linnaeus, 1758)",Dama dama,scapula,Distal epiphysis fused,,21,Separate,2-Jan,Complete but broken,Fused,Not applicable,Scapula,No pathology,Distal,Nonidentified,Right,Dama dama,Levent Atici,End + shaft,1,1
http://opencontext.org/subjects/316B0209-3CC1-48AE-BE1D-1AB099A8B17E,https://n2t.net/ark:/28722/k22n4zn69,Bone J10b21-19,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VII,Square J10b,,http://opencontext.org/subjects/AE9A93ED-EF82-4F10-A546-2C659220B915,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:01:20Z,Sheep/goat,Sheep or goat,tooth of lower jaw,,,21,Separate,Not applicable,Not applicable,Not applicable,Not applicable,Loose mandibular tooth,No pathology,Not applicable,Nonidentified,Right,Ovis/Capra,Levent Atici,Not applicable,1,1
http://opencontext.org/subjects/990B1F23-B049-4116-9FFF-C686E9F138C0,https://n2t.net/ark:/28722/k28c9r85d,Bone J5d11-2,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,II,Square J5d,,http://opencontext.org/subjects/A5D61C67-43CF-46D6-C330-017C9120B705,37.08335,30.579436,-11900,-11700,Animal Bone,2013-02-25T00:00:00Z,2020-03-28T05:58:20Z,"Dama dama (Linnaeus, 1758)",Dama dama,tibia,Distal epiphysis fused,,11,Separate,"> 1/4, but < 1/2",Complete but broken,Fused,Not applicable,Tibia,No pathology,Distal,Nonidentified,Right,Dama dama,Levent Atici,End only,1,1
http://opencontext.org/subjects/D34A5DA4-F8C0-4D8B-1F7A-20F6284FC339,https://n2t.net/ark:/28722/k2zg6mm8s,Bone N7c16-109,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VI,Square N7c,,http://opencontext.org/subjects/AA17921E-F130-4C88-7C38-1EE289CE54D9,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:07:55Z,"Dama dama (Linnaeus, 1758)",Dama dama,tibia,Distal epiphysis fused,,16,Separate,< 1/4 of estimated size,Complete,Fused,Not applicable,Tibia,No pathology,Distal,Nonidentified,Left,Dama dama,Levent Atici,End only,1,1
http://opencontext.org/subjects/6A690CA2-24B9-4466-5C67-27B5B261F502,https://n2t.net/ark:/28722/k23r0pz3d,Bone J8c22-18,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VII,Square J8c,,http://opencontext.org/subjects/C375C56E-B1E7-4575-B5A4-239B57FAD6A8,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T05:59:50Z,"Dama dama (Linnaeus, 1758)",Dama dama,tibia,Distal epiphysis fused,,22,Separate,< 1/4 of estimated size,Complete,Fused,Not applicable,Tibia,No pathology,Distal,Nonidentified,Left,Dama dama,Levent Atici,End only,1,1
http://opencontext.org/subjects/1F4E3C5E-E82F-4018-9838-65C2056AE1BB,https://n2t.net/ark:/28722/k2g15tg4b,Bone J9d21-51,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VII,Square J9d,,http://opencontext.org/subjects/67A1F8BC-00F1-4965-C363-ED5EFC3679DD,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:01:03Z,"Dama dama (Linnaeus, 1758)",Dama dama,tibia,Distal epiphysis fused,,21,Separate,"> 1/4, but < 1/2",Complete,Fused,Not applicable,Tibia,No pathology,Distal,Nonidentified,Right,Dama dama,Levent Atici,End + shaft,1,1
http://opencontext.org/subjects/B60FB797-82A3-44CC-E0E9-07210A7B11F4,https://n2t.net/ark:/28722/k2ht2gh38,Bone L5d8-1,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,II,Square L5d,,http://opencontext.org/subjects/DF514407-05CE-4B9A-F6C4-0F79B6442150,37.08335,30.579436,-11900,-11700,Animal Bone,2013-02-25T00:00:00Z,2020-03-28T06:05:56Z,"Dama dama (Linnaeus, 1758)",Dama dama,tibia,Distal epiphysis fused,,8,Separate,< 1/4 of estimated size,Complete,Fused,Not applicable,Tibia,No pathology,Distal,Nonidentified,Left,Dama dama,Levent Atici,End only,1,1
